ID,착과량(int)
TEST_0936,100.5478541024192
TEST_0937,133.97653343317666
TEST_0938,222.978098387145
TEST_0939,154.89572480268248
TEST_0940,206.93215421601215
TEST_0941,158.54007210252817
TEST_0942,151.75913845895568
TEST_0943,561.408538310928
TEST_0944,251.40333244139683
TEST_0945,650.5245094252826
TEST_0946,184.872610122497
TEST_0947,756.3642601584213
TEST_0948,278.92203634444024
TEST_0949,462.6525479125298
TEST_0950,353.3939834106166
TEST_0951,633.3297877039256
TEST_0952,144.9778952365757
TEST_0953,451.6319245504696
TEST_0954,349.01707551170267
TEST_0955,585.8810137764003
TEST_0956,689.3629479553397
TEST_0957,152.28886406935294
TEST_0958,455.1091457534668
TEST_0959,539.4919983261847
TEST_0960,215.00878208963775
TEST_0961,344.0781951687039
TEST_0962,441.28984683095126
TEST_0963,47.98306655090587
TEST_0964,371.8174378110902
TEST_0965,148.83280358654184
TEST_0966,359.6871432213642
TEST_0967,345.56112290533065
TEST_0968,546.0924696291232
TEST_0969,347.95261716111645
TEST_0970,98.4373477370774
TEST_0971,523.6643118701377
TEST_0972,269.68766888221705
TEST_0973,464.66299178769145
TEST_0974,356.0258372264823
TEST_0975,634.5590378859752
TEST_0976,557.3805845336146
TEST_0977,242.4771178233277
TEST_0978,242.72787493213053
TEST_0979,257.948830978996
TEST_0980,245.0171875212037
TEST_0981,145.04261912170708
TEST_0982,44.34884445255102
TEST_0983,358.6347731623622
TEST_0984,192.435287506667
TEST_0985,642.1993648082432
TEST_0986,754.4535880855038
TEST_0987,40.24123955971013
TEST_0988,244.0634034859159
TEST_0989,649.1104106021229
TEST_0990,443.5528196574631
TEST_0991,465.5912146433423
TEST_0992,233.86785169889106
TEST_0993,741.1485702192825
TEST_0994,448.8335156113855
TEST_0995,456.2517111102524
TEST_0996,149.92558156511444
TEST_0997,671.3796344144074
TEST_0998,452.541968098859
TEST_0999,583.5524806758165
TEST_1000,622.3652244229388
TEST_1001,551.8269206478491
TEST_1002,752.2065207657703
TEST_1003,637.6628173427627
TEST_1004,240.27399823599208
TEST_1005,444.7892945494424
TEST_1006,244.12001441903328
TEST_1007,739.7017892525646
TEST_1008,455.013305941614
TEST_1009,737.3914586427919
TEST_1010,341.1405032813688
TEST_1011,562.8104170741879
TEST_1012,561.783874849243
TEST_1013,538.7372316423679
TEST_1014,348.87555249475275
TEST_1015,241.36319533302037
TEST_1016,452.8615254015533
TEST_1017,640.0387374023898
TEST_1018,445.74035881160927
TEST_1019,432.0025882497876
TEST_1020,151.5961381849316
TEST_1021,351.0855826392985
TEST_1022,400.77843422658077
TEST_1023,147.29192224610085
TEST_1024,249.96250177992079
TEST_1025,450.25100346453246
TEST_1026,625.8873946053841
TEST_1027,255.4110947557667
TEST_1028,748.3913003232949
TEST_1029,91.00716231662986
TEST_1030,453.80285707983285
TEST_1031,663.7641428172715
TEST_1032,120.57915355989108
TEST_1033,686.225284883783
TEST_1034,647.6528435126543
TEST_1035,539.8419042072414
TEST_1036,653.8660008672933
TEST_1037,551.6657003881427
TEST_1038,353.5454725154252
TEST_1039,257.29836750564334
TEST_1040,555.3443617628941
TEST_1041,654.075168930338
TEST_1042,350.72704901186603
TEST_1043,356.3692998728958
TEST_1044,46.72774977947647
TEST_1045,448.5808570811648
TEST_1046,342.83280471164005
TEST_1047,350.5279185824325
TEST_1048,148.75781291639987
TEST_1049,144.51936155438872
TEST_1050,746.1061707642357
TEST_1051,249.76600969192987
TEST_1052,561.0592468076395
TEST_1053,349.02167626411335
TEST_1054,563.0467995140519
TEST_1055,351.11728337863957
TEST_1056,557.7140142828778
TEST_1057,374.1391105557922
TEST_1058,551.8545265771288
TEST_1059,89.56304715004869
TEST_1060,748.0444652881662
TEST_1061,557.9936289524303
TEST_1062,441.85799856164425
TEST_1063,753.8811214690512
TEST_1064,648.5452515771627
TEST_1065,647.6887599798428
TEST_1066,576.212280323943
TEST_1067,466.52112657294407
TEST_1068,162.97598855975446
TEST_1069,453.65152963453687
TEST_1070,161.55586828673765
TEST_1071,750.2115670272605
TEST_1072,149.05216581017743
TEST_1073,361.95515881631917
TEST_1074,442.02716261679404
TEST_1075,157.82603920104845
TEST_1076,563.7331585737222
TEST_1077,145.73166135428997
TEST_1078,551.754634306722
TEST_1079,252.9496146905138
TEST_1080,749.512741098782
TEST_1081,546.9427045713852
TEST_1082,45.157468319743565
TEST_1083,622.7603553847323
TEST_1084,636.704402741383
TEST_1085,566.9895714177718
TEST_1086,351.72590648508043
TEST_1087,340.68734349973204
TEST_1088,508.472247665081
TEST_1089,46.65237481352483
TEST_1090,346.96675630198234
TEST_1091,256.30883686098963
TEST_1092,450.30730014044275
TEST_1093,150.00759736180103
TEST_1094,600.0096470822435
TEST_1095,166.84959322903234
TEST_1096,44.90802073827559
TEST_1097,694.9571659005236
TEST_1098,749.6356473541817
TEST_1099,263.24513298471675
TEST_1100,344.7459609156101
TEST_1101,39.49313932649431
TEST_1102,646.8303505515383
TEST_1103,210.2900696305964
TEST_1104,149.9012671920188
TEST_1105,743.2056861110232
TEST_1106,143.6715176640145
TEST_1107,653.4064764322754
TEST_1108,574.5358003184041
TEST_1109,350.4527951423692
TEST_1110,535.9976578848103
TEST_1111,532.8128915121714
TEST_1112,461.38651981425613
TEST_1113,656.2361458861193
TEST_1114,540.8864104133455
TEST_1115,341.6210643680126
TEST_1116,438.7628725178988
TEST_1117,644.9431678625139
TEST_1118,245.73539837876083
TEST_1119,650.9927392861622
TEST_1120,162.40766610329825
TEST_1121,140.1759123886473
TEST_1122,152.76197891764116
TEST_1123,539.9164434734271
TEST_1124,159.39647200804515
TEST_1125,283.0338907966126
TEST_1126,559.1540794005188
TEST_1127,150.84130304760242
TEST_1128,369.7532623583328
TEST_1129,741.8953702803324
TEST_1130,658.5799905561959
TEST_1131,568.355698269906
TEST_1132,70.79144222899907
TEST_1133,638.3897401902751
TEST_1134,555.5504896315833
TEST_1135,149.68760659587164
TEST_1136,409.2320502584908
TEST_1137,695.0065409855092
TEST_1138,356.3316315730339
TEST_1139,536.6635954849944
TEST_1140,370.7056320823213
TEST_1141,455.0472152190241
TEST_1142,154.69588441279782
TEST_1143,551.9632035713477
TEST_1144,250.3157211691998
TEST_1145,657.6398517590076
TEST_1146,341.3352981345917
TEST_1147,164.612238686191
TEST_1148,345.0769629244096
TEST_1149,205.60781759466641
TEST_1150,142.64025492808045
TEST_1151,373.5551582294961
TEST_1152,340.6351871376163
TEST_1153,541.1340690444248
TEST_1154,333.1432658818111
TEST_1155,301.7153427296174
TEST_1156,652.6748551052417
TEST_1157,463.0823850095848
TEST_1158,144.14044142603382
TEST_1159,451.56010604456014
TEST_1160,126.41374037530147
TEST_1161,88.85971021949598
TEST_1162,627.2698255568927
TEST_1163,452.91860721064864
TEST_1164,153.26420216593294
TEST_1165,743.7071821037833
TEST_1166,517.4814500929001
TEST_1167,260.883859618016
TEST_1168,658.5582420186294
TEST_1169,156.8000521563136
TEST_1170,552.9028652905562
TEST_1171,544.1723516237184
TEST_1172,517.1383823804167
TEST_1173,237.11764307711104
TEST_1174,746.6868359453825
TEST_1175,551.768543997599
TEST_1176,143.64235199932494
TEST_1177,44.12846493933727
TEST_1178,158.2295313462193
TEST_1179,446.11531535810656
TEST_1180,40.728550665781206
TEST_1181,631.8964489227461
TEST_1182,449.8276342211874
TEST_1183,452.0915372501211
TEST_1184,746.0651335004907
TEST_1185,345.02255217019575
TEST_1186,45.262326246504685
TEST_1187,41.503441847313404
TEST_1188,645.9350189477873
TEST_1189,623.589834130605
TEST_1190,539.6668073508827
TEST_1191,244.09730893402875
TEST_1192,624.8426624623327
TEST_1193,755.7158664358151
TEST_1194,248.8237508831182
TEST_1195,387.9170923980904
TEST_1196,744.284638285156
TEST_1197,45.33346405086023
TEST_1198,459.21453782491056
TEST_1199,377.9631257168213
TEST_1200,387.2531594436918
TEST_1201,265.7108861279584
TEST_1202,437.98529015052384
TEST_1203,544.6304661274398
TEST_1204,537.1645740588633
TEST_1205,255.19519691583002
TEST_1206,637.9559785015938
TEST_1207,247.12366066156392
TEST_1208,171.30066683138824
TEST_1209,438.69458098418835
TEST_1210,625.5696063901952
TEST_1211,241.6194193886003
TEST_1212,636.947068184943
TEST_1213,735.4570686885944
TEST_1214,442.805997040792
TEST_1215,362.1139225918973
TEST_1216,250.28848669936605
TEST_1217,355.83346074393955
TEST_1218,46.007751499106476
TEST_1219,257.1877026132948
TEST_1220,227.59621569255359
TEST_1221,45.72053484458128
TEST_1222,347.62147983209724
TEST_1223,452.24095868240437
TEST_1224,650.4800902039092
TEST_1225,165.12173981936076
TEST_1226,35.88761245598737
TEST_1227,447.5040515832153
TEST_1228,277.4963794458858
TEST_1229,44.68386023686446
TEST_1230,683.6752646129817
TEST_1231,248.233690405139
TEST_1232,755.2502021112664
TEST_1233,750.2592824044779
TEST_1234,97.00181744834306
TEST_1235,155.4872523276468
TEST_1236,628.7459199843139
TEST_1237,248.9185193425044
TEST_1238,648.6419339893334
TEST_1239,246.32522135658363
TEST_1240,554.4925225053477
TEST_1241,650.1707694882455
TEST_1242,343.65979682572254
TEST_1243,149.0891089186214
TEST_1244,667.4063591964658
TEST_1245,749.249094230021
TEST_1246,342.6939681711077
TEST_1247,226.64203956073916
TEST_1248,436.77500206573797
TEST_1249,755.6030817954223
TEST_1250,186.85171904471034
TEST_1251,626.9822210201932
TEST_1252,40.08548091219802
TEST_1253,256.89714078627395
TEST_1254,155.15670893760785
TEST_1255,445.7907303985499
TEST_1256,42.48214669974157
TEST_1257,540.1948120700636
TEST_1258,254.6831357655424
TEST_1259,155.06888442625285
TEST_1260,343.7653130489509
TEST_1261,645.4790078955962
TEST_1262,154.0027300384791
TEST_1263,49.933215947204125
TEST_1264,537.4344031698737
TEST_1265,42.022527347239986
TEST_1266,186.9051501964846
TEST_1267,540.5604298031687
TEST_1268,646.8402022259559
TEST_1269,438.03788257493494
TEST_1270,352.79309844417185
TEST_1271,246.20252399777738
TEST_1272,153.1245575965554
TEST_1273,636.8408927405327
TEST_1274,557.1015274023138
TEST_1275,547.7896033493435
TEST_1276,752.57363154982
TEST_1277,249.37016492274955
TEST_1278,552.5431562338166
TEST_1279,430.32135620132203
TEST_1280,739.322651621541
TEST_1281,302.3119331498957
TEST_1282,46.12248704423759
TEST_1283,47.23147341121482
TEST_1284,344.47746701919766
TEST_1285,94.8431228907885
TEST_1286,635.3282965457197
TEST_1287,161.00762207924652
TEST_1288,349.964764900705
TEST_1289,661.2987173972036
TEST_1290,236.17214785462622
TEST_1291,560.6984769281806
TEST_1292,562.8733571827695
TEST_1293,621.6052243722028
TEST_1294,242.19423565443822
TEST_1295,348.8270555666752
TEST_1296,546.5781332936549
TEST_1297,332.0871843725546
TEST_1298,506.8282976994912
TEST_1299,159.37739463382343
TEST_1300,425.68492349889436
TEST_1301,461.4794890326806
TEST_1302,674.7542023416955
TEST_1303,460.21259947104477
TEST_1304,575.42888043806
TEST_1305,41.206179554539645
TEST_1306,579.6416351113322
TEST_1307,348.5889623367998
TEST_1308,619.2202168588308
TEST_1309,348.7373868142744
TEST_1310,541.6223134329559
TEST_1311,300.48932940255315
TEST_1312,571.6882117614044
TEST_1313,452.8637503548828
TEST_1314,564.4340131782932
TEST_1315,243.21509704987292
TEST_1316,243.33437709664625
TEST_1317,449.1508251339717
TEST_1318,143.9768269014628
TEST_1319,46.480450528411076
TEST_1320,574.6845688673625
TEST_1321,46.658062054050376
TEST_1322,645.2960134882909
TEST_1323,203.8745161342221
TEST_1324,156.21334663277756
TEST_1325,354.26781291839137
TEST_1326,148.16925942326742
TEST_1327,652.8129580296994
TEST_1328,360.82177096854184
TEST_1329,149.63528720785382
TEST_1330,340.98351810363835
TEST_1331,443.29406547279433
TEST_1332,555.546162230863
TEST_1333,144.6222654538815
TEST_1334,450.1383286740624
TEST_1335,104.92075123468345
TEST_1336,750.2142983529204
TEST_1337,557.2306488705583
TEST_1338,453.19239747695707
TEST_1339,241.57992886885307
TEST_1340,256.9876770696026
TEST_1341,446.1743759556595
TEST_1342,251.86615054621961
TEST_1343,580.9413272168492
TEST_1344,443.14729919998854
TEST_1345,442.7665488693489
TEST_1346,646.0646231375111
TEST_1347,95.75938247659597
TEST_1348,46.26191512038413
TEST_1349,649.5095510706901
TEST_1350,641.2465913360854
TEST_1351,144.99105433922645
TEST_1352,249.36962168669385
TEST_1353,748.8174986539194
TEST_1354,46.74687341527547
TEST_1355,640.1631621682646
TEST_1356,595.2783051434624
TEST_1357,451.92290810126417
TEST_1358,551.8814935527806
TEST_1359,691.1315974701594
TEST_1360,546.744925480633
TEST_1361,159.58896670202196
TEST_1362,390.6785955160053
TEST_1363,166.91203471111098
TEST_1364,247.98883469016187
TEST_1365,645.8305567157369
TEST_1366,100.62431439292858
TEST_1367,321.6207516182478
TEST_1368,251.76599566586245
TEST_1369,456.18343237654136
TEST_1370,252.63815537178712
TEST_1371,528.216965006069
TEST_1372,642.1130219542994
TEST_1373,459.6186574308194
TEST_1374,300.1306217657088
TEST_1375,636.0504276445432
TEST_1376,545.8913264863403
TEST_1377,345.54917444047345
TEST_1378,43.6588207745133
TEST_1379,539.0175411063639
TEST_1380,248.40272949152683
TEST_1381,343.9451176371349
TEST_1382,49.513512626503285
TEST_1383,145.47230683903268
TEST_1384,152.59817268747918
TEST_1385,542.2629304502789
TEST_1386,646.2912620511785
TEST_1387,463.76646578103754
TEST_1388,45.67401088947253
TEST_1389,465.60841679083705
TEST_1390,641.5832187131884
TEST_1391,752.6639451904995
TEST_1392,643.1164246641382
TEST_1393,268.86535598198566
TEST_1394,744.9485244245069
TEST_1395,535.8137569239151
TEST_1396,365.1214386205301
TEST_1397,44.18235269658145
TEST_1398,450.9264005156792
TEST_1399,43.81201873246243
TEST_1400,644.0466961387219
TEST_1401,663.3884286354256
TEST_1402,458.53272918106836
TEST_1403,246.95447962867016
TEST_1404,755.993163322854
TEST_1405,97.41969576220473
TEST_1406,156.8307903432426
TEST_1407,650.0476140546009
TEST_1408,246.79595318886678
TEST_1409,142.11619574601366
TEST_1410,754.6206618837701
TEST_1411,534.6015591179831
TEST_1412,147.49535168728517
TEST_1413,151.46163775670854
TEST_1414,249.54382848097498
TEST_1415,647.9870703187102
TEST_1416,414.40308832826514
TEST_1417,754.4457803090432
TEST_1418,745.8229709200183
TEST_1419,124.58092413134639
TEST_1420,520.7017292062682
TEST_1421,147.03298080738892
TEST_1422,439.00093446475415
TEST_1423,250.59934825020883
TEST_1424,250.53276890715222
TEST_1425,442.26360003104566
TEST_1426,742.8372864042467
TEST_1427,639.4356116913677
TEST_1428,512.8134729355852
TEST_1429,624.2950970441782
TEST_1430,234.7648319529393
TEST_1431,255.58584838481494
TEST_1432,552.0894316295401
TEST_1433,349.77813387487123
TEST_1434,354.5133505876942
TEST_1435,342.32137041305583
TEST_1436,143.67243630888933
TEST_1437,751.2637735511385
TEST_1438,160.45072820702416
TEST_1439,643.2038695280173
TEST_1440,452.54555163251706
TEST_1441,149.6715579380693
TEST_1442,557.3643682115768
TEST_1443,443.28709081646804
TEST_1444,264.95895903601365
TEST_1445,542.5461354188939
TEST_1446,97.33841990039288
TEST_1447,454.5307207144039
TEST_1448,435.0472747121448
TEST_1449,748.3684517267664
TEST_1450,646.968081961353
TEST_1451,666.5021331313775
TEST_1452,654.2197514436308
TEST_1453,347.0756164113413
TEST_1454,654.0837941745526
TEST_1455,247.27900256581574
TEST_1456,460.3767749693266
TEST_1457,40.11678258011584
TEST_1458,542.3541688018311
TEST_1459,348.69331369804587
TEST_1460,540.6431871846038
TEST_1461,141.97334295285154
TEST_1462,41.786138760679414
TEST_1463,750.3066466883461
TEST_1464,360.7263478054409
TEST_1465,462.42446177049374
TEST_1466,153.9933263984385
TEST_1467,261.68363924601783
TEST_1468,264.12618758746106
TEST_1469,459.6116308886298
TEST_1470,37.504497537733485
TEST_1471,746.9847057588686
TEST_1472,363.277882318698
TEST_1473,253.99268847697428
TEST_1474,152.5696375174474
TEST_1475,544.527128147039
TEST_1476,552.6827506414915
TEST_1477,329.1581663148093
TEST_1478,343.8870701205496
TEST_1479,239.00141230573115
TEST_1480,649.297842734364
TEST_1481,158.51325182808662
TEST_1482,152.12742080963895
TEST_1483,449.2153510892291
TEST_1484,527.3178306578774
TEST_1485,103.70097097095169
TEST_1486,293.80842752232473
TEST_1487,749.5496881871505
TEST_1488,45.244489165640125
TEST_1489,57.146239428877344
TEST_1490,445.65824290222173
TEST_1491,642.5670436375498
TEST_1492,643.8999392557777
TEST_1493,100.85879642605875
TEST_1494,548.0429063396542
TEST_1495,155.699206504259
TEST_1496,645.1425579911789
TEST_1497,343.83822974015237
TEST_1498,661.0192045761446
TEST_1499,363.4007217810964
TEST_1500,441.51143648573543
TEST_1501,367.5822171544899
TEST_1502,261.27666855009977
TEST_1503,350.70337735469184
TEST_1504,342.1049966331183
TEST_1505,53.07222203770804
TEST_1506,419.56448110320235
TEST_1507,369.3298069170517
TEST_1508,694.2885049785866
TEST_1509,639.1186888245787
TEST_1510,511.70048556505856
TEST_1511,248.6181214283646
TEST_1512,251.81130871565506
TEST_1513,469.293417765328
TEST_1514,74.10521383084539
TEST_1515,257.7088641571258
TEST_1516,349.4008510854423
TEST_1517,451.5018077154258
TEST_1518,240.0362599875339
TEST_1519,644.3546477966985
TEST_1520,449.0590160998379
TEST_1521,677.970088283956
TEST_1522,161.87267335891934
TEST_1523,255.98897287582267
TEST_1524,350.3483889561843
TEST_1525,653.8544272402485
TEST_1526,370.5649368801173
TEST_1527,354.81657208987195
TEST_1528,44.322803796894775
TEST_1529,458.79985358917344
TEST_1530,752.8852414625169
TEST_1531,299.14568978518605
TEST_1532,550.1004036035894
TEST_1533,42.979494227935575
TEST_1534,139.31666745799444
TEST_1535,351.4568143548934
TEST_1536,548.6910881142068
TEST_1537,253.68398720347787
TEST_1538,365.4760423227647
TEST_1539,369.6973355346475
TEST_1540,344.9151573633629
TEST_1541,542.9764012309831
TEST_1542,41.88740434369164
TEST_1543,248.885540476329
TEST_1544,148.42891914617329
TEST_1545,624.8153819058208
TEST_1546,452.00762813971363
TEST_1547,244.82338933158644
TEST_1548,562.0210247711368
TEST_1549,159.83582072109715
TEST_1550,234.69486290666745
TEST_1551,350.2009179352364
TEST_1552,150.75520151243916
TEST_1553,540.9169635380867
TEST_1554,459.1414877181364
TEST_1555,256.4797969170077
TEST_1556,646.2589509566442
TEST_1557,745.071931035257
TEST_1558,146.58340547550836
TEST_1559,338.967404021695
TEST_1560,445.62827513048325
TEST_1561,246.41074799284934
TEST_1562,523.9251154353874
TEST_1563,151.59470771898845
TEST_1564,451.360368733535
TEST_1565,254.6726196642031
TEST_1566,663.7715217860787
TEST_1567,251.12933056273727
TEST_1568,560.0827123953155
TEST_1569,552.8543337933918
TEST_1570,749.6609877137544
TEST_1571,44.817711853812376
TEST_1572,648.6899338615515
TEST_1573,463.46310795074044
TEST_1574,654.3388557507257
TEST_1575,144.30249802207697
TEST_1576,175.6358447111832
TEST_1577,554.6892803110221
TEST_1578,648.0903804766986
TEST_1579,649.54427567193
TEST_1580,342.93291089675165
TEST_1581,702.8282266759719
TEST_1582,456.16498840543255
TEST_1583,361.54401893617927
TEST_1584,455.81426323322836
TEST_1585,434.8358107029472
TEST_1586,245.68740760762364
TEST_1587,742.1948618191739
TEST_1588,513.9896554630126
TEST_1589,352.02832038390505
TEST_1590,247.63194523217032
TEST_1591,347.6094001955008
TEST_1592,655.4663898732377
TEST_1593,553.3792751250043
TEST_1594,40.99859698578797
TEST_1595,749.0244087534311
TEST_1596,730.1535215289522
TEST_1597,563.34516417337
TEST_1598,536.7659438980166
TEST_1599,230.60912951732197
TEST_1600,653.8804293171081
TEST_1601,146.32669715329916
TEST_1602,513.6261581279838
TEST_1603,697.4871891596629
TEST_1604,160.6613509601557
TEST_1605,548.1278475202025
TEST_1606,344.3073143287297
TEST_1607,746.7446353234969
TEST_1608,251.97454657502294
TEST_1609,242.17756216741896
TEST_1610,447.33973004399724
TEST_1611,382.08065187125874
TEST_1612,434.25769521575165
TEST_1613,168.87061430636948
TEST_1614,185.40037806843281
TEST_1615,345.2205977913267
TEST_1616,249.0364088387821
TEST_1617,162.93972040431194
TEST_1618,357.86860343748464
TEST_1619,547.9150914566616
TEST_1620,158.74725695491853
TEST_1621,454.1413953173316
TEST_1622,451.2893237744558
TEST_1623,162.6276889442578
TEST_1624,446.37877580359816
TEST_1625,658.8490932990554
TEST_1626,747.0170029562087
TEST_1627,344.8884579100621
TEST_1628,746.4934450095119
TEST_1629,636.3056113884421
TEST_1630,595.5024611924534
TEST_1631,47.04596302129447
TEST_1632,633.8026105194356
TEST_1633,251.8599567702738
TEST_1634,447.5672960671595
TEST_1635,450.96528600269306
TEST_1636,89.83254093906704
TEST_1637,455.6467803361938
TEST_1638,256.50065648550463
TEST_1639,250.51752595876877
TEST_1640,85.90195818288525
TEST_1641,348.7884318311956
TEST_1642,529.9696522202421
TEST_1643,163.70128555117083
TEST_1644,442.4347485612498
TEST_1645,247.93858398765602
TEST_1646,731.3393351266863
TEST_1647,347.4788933900608
TEST_1648,247.41722322838598
TEST_1649,60.50959750654855
TEST_1650,254.91475532020215
TEST_1651,700.487045569969
TEST_1652,39.15472573331825
TEST_1653,155.05771554558
TEST_1654,44.14784958975802
TEST_1655,363.79822720811813
TEST_1656,751.9116981083785
TEST_1657,147.70888049625646
TEST_1658,638.6895533443221
TEST_1659,249.00411121302923
TEST_1660,512.8626098526113
TEST_1661,758.4457775028644
TEST_1662,90.14127044371224
TEST_1663,345.114838370409
TEST_1664,390.25825806211054
TEST_1665,646.1557056669901
TEST_1666,164.64860936297927
TEST_1667,149.74277932352595
TEST_1668,51.0601442968612
TEST_1669,147.88343691594335
TEST_1670,533.9048299205775
TEST_1671,355.24396212053466
TEST_1672,345.2641742705373
TEST_1673,548.339729993021
TEST_1674,444.17016520233403
TEST_1675,48.0686401661963
TEST_1676,364.72060938046167
TEST_1677,642.2752653340436
TEST_1678,141.03143502355937
TEST_1679,446.28257979895506
TEST_1680,589.1578733407252
TEST_1681,343.1356651187889
TEST_1682,360.7071944549101
TEST_1683,453.8543056457049
TEST_1684,345.6619746710346
TEST_1685,568.9199456070414
TEST_1686,343.9660849547836
TEST_1687,578.5760153933459
TEST_1688,44.401031430901796
TEST_1689,536.820230757553
TEST_1690,746.6312362828312
TEST_1691,156.89249036488258
TEST_1692,369.51881904213434
TEST_1693,551.3118684718596
TEST_1694,752.1630827937621
TEST_1695,533.3819075115387
TEST_1696,46.67975105276896
TEST_1697,254.34472655091616
TEST_1698,246.35886437435823
TEST_1699,342.8248533604409
TEST_1700,444.3321617392608
TEST_1701,248.12876221899174
TEST_1702,259.3685581989534
TEST_1703,43.67190543723894
TEST_1704,741.8604008870858
TEST_1705,612.1773430521985
TEST_1706,386.7205663707555
TEST_1707,751.5814449889855
TEST_1708,635.1545716744001
TEST_1709,471.81791918443025
TEST_1710,375.45832076588306
TEST_1711,300.1618485176953
TEST_1712,650.3269735160264
TEST_1713,363.0384579887269
TEST_1714,444.3977995768489
TEST_1715,555.4756930495136
TEST_1716,249.58198673370663
TEST_1717,633.1711296747426
TEST_1718,638.0070008107639
TEST_1719,388.7657891976514
TEST_1720,534.6593930582267
TEST_1721,157.6402723003915
TEST_1722,653.3489881406482
TEST_1723,152.03823356291417
TEST_1724,140.24314807936057
TEST_1725,640.7775428403983
TEST_1726,155.95914370867297
TEST_1727,247.38486239108494
TEST_1728,189.7795403688194
TEST_1729,246.28809805815803
TEST_1730,554.7823051356869
TEST_1731,39.05030409001345
TEST_1732,249.18901452645315
TEST_1733,705.4411620910387
TEST_1734,158.5182927715608
TEST_1735,448.02732555600613
TEST_1736,744.3894112278574
TEST_1737,249.37028220649125
TEST_1738,266.1199592561285
TEST_1739,163.41381772620838
TEST_1740,346.4127224473249
TEST_1741,648.1241434697282
TEST_1742,262.6537429828026
TEST_1743,239.73025774430147
TEST_1744,45.707108990212426
TEST_1745,138.84465949814705
TEST_1746,519.2781954308315
TEST_1747,441.4898494111961
TEST_1748,366.1515880432677
TEST_1749,251.82953877125266
TEST_1750,250.27671239835496
TEST_1751,662.5487470313769
TEST_1752,553.4639005970201
TEST_1753,454.4043651897114
TEST_1754,157.9569146503061
TEST_1755,649.4435160262966
TEST_1756,453.16383349243057
TEST_1757,182.35785649613396
TEST_1758,148.73261796343195
TEST_1759,163.82971774821908
TEST_1760,257.9522616756666
TEST_1761,652.4244396738162
TEST_1762,572.6838437295385
TEST_1763,749.9372642619009
TEST_1764,660.3770793438912
TEST_1765,454.90680201392763
TEST_1766,454.6788988531186
TEST_1767,42.28279632923979
TEST_1768,339.9547192707555
TEST_1769,350.97489588809447
TEST_1770,650.826385954168
TEST_1771,652.9385900900613
TEST_1772,441.7895233550054
TEST_1773,572.9902879167961
TEST_1774,410.8759858400941
TEST_1775,441.8631723689482
TEST_1776,243.33540003325066
TEST_1777,745.1982858609475
TEST_1778,622.1423181975546
TEST_1779,448.16825811681974
TEST_1780,247.1637318289822
TEST_1781,44.215086282535765
TEST_1782,188.57807073067042
TEST_1783,546.1131817791514
TEST_1784,547.5854473148812
TEST_1785,249.71312167089337
TEST_1786,434.58495919727113
TEST_1787,42.7144749889101
TEST_1788,353.6760407204238
TEST_1789,104.22523509057736
TEST_1790,644.0225584641796
TEST_1791,344.034120420216
TEST_1792,129.09182349319397
TEST_1793,541.6003016519574
TEST_1794,38.83873047830834
TEST_1795,655.9898054153724
TEST_1796,241.00084466581157
TEST_1797,43.44598397221713
TEST_1798,240.38905614075102
TEST_1799,632.0015627523949
TEST_1800,362.5211856367893
TEST_1801,442.87508573061393
TEST_1802,624.0166836862712
TEST_1803,554.8635980800152
TEST_1804,249.70729492032896
TEST_1805,626.7540462955466
TEST_1806,398.83016243563054
TEST_1807,754.2308333679507
TEST_1808,448.7626998992521
TEST_1809,639.6341346140124
TEST_1810,149.14366444752517
TEST_1811,629.8612693700047
TEST_1812,556.7006222808536
TEST_1813,533.6167165549512
TEST_1814,639.7658222882085
TEST_1815,142.35087100285836
TEST_1816,537.7113873599894
TEST_1817,550.0320143824517
TEST_1818,448.0928290513447
TEST_1819,248.04628946777765
TEST_1820,136.01401508330437
TEST_1821,640.3041434184703
TEST_1822,101.48124384088074
TEST_1823,647.9392205401908
TEST_1824,43.673079913516055
TEST_1825,241.03531605310627
TEST_1826,737.1669859989827
TEST_1827,259.41659068462394
TEST_1828,156.02890073136774
TEST_1829,237.99966462586391
TEST_1830,147.93007193024482
TEST_1831,45.354312324018494
TEST_1832,341.93255279605677
TEST_1833,554.3929733013454
TEST_1834,349.32751512221984
TEST_1835,645.0422415966113
TEST_1836,607.3773962090903
TEST_1837,194.08078420618003
TEST_1838,42.85977030699287
TEST_1839,46.10253578012739
TEST_1840,195.8543747712471
TEST_1841,622.922192751534
TEST_1842,40.98122735010151
TEST_1843,755.6761226276907
TEST_1844,43.16428056566318
TEST_1845,40.98294431197091
TEST_1846,174.5125397445335
TEST_1847,653.1993672795234
TEST_1848,44.586690191022825
TEST_1849,737.5783228252443
TEST_1850,254.77842074574076
TEST_1851,263.6798979381443
TEST_1852,338.0418867823306
TEST_1853,461.73267826798883
TEST_1854,223.88590410977523
TEST_1855,754.8676200274724
TEST_1856,511.7366788503912
TEST_1857,701.2957105555278
TEST_1858,550.8752679624093
TEST_1859,344.96379268415575
TEST_1860,446.85806540414865
TEST_1861,444.781105203427
TEST_1862,618.7547702592884
TEST_1863,454.88136011208996
TEST_1864,733.5951847016482
TEST_1865,575.8454491489551
TEST_1866,541.6208440041468
TEST_1867,550.2670536148523
TEST_1868,36.29256380145417
TEST_1869,641.7560346979258
TEST_1870,632.1539120731096
TEST_1871,155.62629906730717
